"Year","est","lwr","upr","log_est","se","effort","replicate"
2003,20.1596274535239,1.43384596926038,283.440890986719,3.00368196354452,1.34865827195475,0.1,7
2004,1244.83510401129,82.2498038336063,18840.3420306475,7.12675835354971,1.38624860984189,0.1,7
2005,46.0214859747563,3.47286997787593,609.863653064283,3.82910837384594,1.31845638958354,0.1,7
2006,234.783361410633,49.0066296266296,1124.81162681963,5.45866322262633,0.799355318527823,0.1,7
2007,38.8720295297285,12.5571505951667,120.332607967742,3.6602749567691,0.576533392359131,0.1,7
2008,0.761303239962321,0.0593834957588832,9.75999502505589,-0.272723524850416,1.30156239383453,0.1,7
2009,258.915484521952,62.4061046217986,1074.20946286433,5.55650169386029,0.72595139707445,0.1,7
2010,82.416206766468,24.3773864964502,278.636560927575,4.41178210163473,0.621504370287004,0.1,7
2011,122.341802771265,42.5050959353515,352.134641175453,4.80681878945266,0.539395021892266,0.1,7
2012,11.3367042923817,2.59235539869839,49.5768690810816,2.42804562928536,0.752809111870206,0.1,7
2013,99.5784232491604,7.27653705917549,1362.71722333707,4.60094550707743,1.33486658804013,0.1,7
2014,426.539924254377,70.6511288474127,2575.13658947846,6.05570597158791,0.91733924640595,0.1,7
2015,16.9126219881965,2.74123351516157,104.346010995991,2.82806020637239,0.928411038985738,0.1,7
2016,61.2887498616293,16.7143708376767,224.735402611391,4.11559630018779,0.662934335454527,0.1,7
2017,44.9675964462082,11.0424980620577,183.118413857546,3.80594215141578,0.716437074100259,0.1,7
2018,184.332892067564,58.2920645637634,582.902927735974,5.21674331900451,0.587397195980446,0.1,7
2019,205.373399345505,15.7908143026065,2671.06131137051,5.32482978251333,1.30890230893612,0.1,7
2021,17.3173674741456,2.90538268325229,103.219179340223,2.85170989817251,0.910804891318742,0.1,7
2022,5.42295572379108,0.441890223131392,66.5514809850277,1.69064100330247,1.27927595342976,0.1,7
2023,13.6330217526401,3.22506851715925,57.6295607733843,2.6124949197899,0.735493476159647,0.1,7
2003,345.876364160126,44.8557300935422,2667.00506345901,5.84608138218352,1.04217733421048,0.2,1
2004,719.613241462186,114.077222615262,4539.40940545333,6.57871390304964,0.939730682373427,0.2,1
2005,284.014064571943,48.3585765507099,1668.03894217378,5.64902376007562,0.903271786197116,0.2,1
2006,1289.24664713387,37.7070385491644,44080.8130550672,7.16181333229466,1.80205686645757,0.2,1
2007,60.77430891343,23.4666236470979,157.394462852852,4.10716714890644,0.485513006942216,0.2,1
2008,133.135302401684,9.32763008848069,1900.26926212239,4.89136592240216,1.35634377498107,0.2,1
2009,699.562427202228,34.4570963051055,14202.8099297665,6.55045503558763,1.53612009942624,0.2,1
2010,116.588297633964,8.83725412640782,1538.12835420984,4.75864890553458,1.31618372412449,0.2,1
2011,636.727433250109,189.44303848988,2140.07243277471,6.45634167271345,0.618507937585962,0.2,1
2012,83.3900180116198,30.8769313952908,225.213283501315,4.42352861409143,0.506906899118293,0.2,1
2013,33.8401453178927,10.3547502817918,110.592279289418,3.52164782899277,0.604196025789178,0.2,1
2014,359.199370298889,145.905986909832,884.296733504523,5.88387758336105,0.459659004677159,0.2,1
2015,266.27476137325,91.1742743139097,777.656296997409,5.58452871316227,0.546824300966352,0.2,1
2016,1487.87555304179,653.487018677126,3387.63219171639,7.30510457818707,0.419794402404538,0.2,1
