"term","estimate","std.error","conf.low","conf.high","effort","replicate"
"factor(Year)2003",1.35248330541704,0.783943005793802,-0.184016751870892,2.88898336270496,0.1,1
"factor(Year)2004",1.19403141742879,0.764577325335971,-0.304512603625675,2.69257543848326,0.1,1
"factor(Year)2005",2.14006754294563,0.748050541231548,0.673915423516099,3.60621966237516,0.1,1
"factor(Year)2006",1.08883628165856,0.727608772188058,-0.337250706665445,2.51492326998256,0.1,1
"factor(Year)2007",1.58358736131638,0.71971734142727,0.172967293070013,2.99420742956275,0.1,1
"factor(Year)2008",0.386528054660408,0.703248888807969,-0.991814439571024,1.76487054889184,0.1,1
"factor(Year)2009",0.676234433861894,0.690175110721695,-0.676483926178573,2.02895279390236,0.1,1
"factor(Year)2010",0.890194976722495,0.699337631345086,-0.480481593747423,2.26087154719241,0.1,1
"factor(Year)2011",0.926616481826479,0.716959162592502,-0.478597655240821,2.33183061889378,0.1,1
"factor(Year)2012",0.657960105161674,0.685674129591496,-0.685936493968508,2.00185670429186,0.1,1
"factor(Year)2013",1.90320238525338,0.803461122334796,0.32844752249905,3.47795724800771,0.1,1
"factor(Year)2014",1.28889202999324,0.718881614158957,-0.120090042906337,2.69787410289281,0.1,1
"factor(Year)2015",0.880148075562291,0.711326554538609,-0.514026352580348,2.27432250370493,0.1,1
"factor(Year)2016",1.23143642580352,0.71800442903006,-0.175826395835644,2.63869924744268,0.1,1
"factor(Year)2017",1.16357643468971,0.733055881876349,-0.273186692443179,2.6003395618226,0.1,1
"factor(Year)2018",0.964952551579927,0.738470287807343,-0.482422616175394,2.41232771933525,0.1,1
"factor(Year)2019",0.681099633334948,0.844074889685263,-0.973256750702787,2.33545601737268,0.1,1
"factor(Year)2021",0.756153753658397,0.702817155584875,-0.621342559004842,2.13365006632164,0.1,1
"factor(Year)2022",1.82495066101098,0.772520806977283,0.310837702027691,3.33906361999428,0.1,1
"factor(Year)2023",0.90007511417473,0.743463302164495,-0.5570861818949,2.35723641024436,0.1,1
"Pass",-0.0804281948077267,0.208960369349681,-0.489982992929289,0.329126603313836,0.1,1
"factor(Year)2003",0.648370209864729,0.826244761527681,-0.971039765144411,2.26778018487387,0.1,10
"factor(Year)2004",0.717266682025407,0.758543980062127,-0.769452199586031,2.20398556363684,0.1,10
"factor(Year)2005",1.7700114863419,0.784536782742135,0.232347647620393,3.30767532506341,0.1,10
"factor(Year)2006",1.10443804938419,0.772935549303537,-0.410487789621429,2.6193638883898,0.1,10
"factor(Year)2007",0.721582313974179,0.749845099713724,-0.748087075448565,2.19125170339692,0.1,10
"factor(Year)2008",0.456459249299579,0.736199743676238,-0.986465733733465,1.89938423233262,0.1,10
"factor(Year)2009",0.102702126933849,0.699313653034706,-1.26792744691131,1.47333170077901,0.1,10
"factor(Year)2010",1.31045336622418,0.793430812142338,-0.244642449799167,2.86554918224753,0.1,10
"factor(Year)2011",0.622462592554965,0.761442026165836,-0.869936355045278,2.11486154015521,0.1,10
"factor(Year)2012",1.72971835450403,0.765758153527369,0.228859952722495,3.23057675628557,0.1,10
"factor(Year)2013",1.03666318245126,0.786791761012413,-0.505420332465912,2.57874669736844,0.1,10
"factor(Year)2014",0.49150814055823,0.72145638057109,-0.922520381777729,1.90553666289419,0.1,10
"factor(Year)2015",1.60534156117381,0.733930184734485,0.166864831927386,3.04381829042022,0.1,10
"factor(Year)2016",0.700885923464343,0.763143208556486,-0.794847280352709,2.1966191272814,0.1,10
"factor(Year)2017",1.08191590995633,0.717091899907515,-0.323558387467799,2.48739020738046,0.1,10
"factor(Year)2018",0.573165203136977,0.750671390397636,-0.898123686266996,2.04445409254095,0.1,10
"factor(Year)2019",0.175807025796577,0.791917142101358,-1.37632205146197,1.72793610305513,0.1,10
"factor(Year)2021",1.65817045915706,0.793573182014308,0.10279560331217,3.21354531500195,0.1,10
"factor(Year)2022",1.432728582995,0.780995478146616,-0.0979944262610086,2.963451592251,0.1,10
"factor(Year)2023",0.704430690546012,0.741210560672752,-0.748315313333323,2.15717669442535,0.1,10
"Pass",0.107059938351044,0.22055468880084,-0.325219308320041,0.53933918502213,0.1,10
"factor(Year)2003",1.27738289260841,0.805330847680924,-0.301036564485309,2.85580234970214,0.1,2
"factor(Year)2004",1.00616647291125,0.808622492981955,-0.578704490422371,2.59103743624488,0.1,2
"factor(Year)2005",1.55281120771066,0.790170278342708,0.00410592050496361,3.10151649491636,0.1,2
"factor(Year)2006",1.71752423900859,0.817557734019742,0.115140525047717,3.31990795296946,0.1,2
"factor(Year)2007",0.909852317512471,0.761691153144866,-0.583034909994249,2.40273954501919,0.1,2
"factor(Year)2008",-0.165596159277529,0.760833056695113,-1.65680154864747,1.32560923009241,0.1,2
"factor(Year)2009",0.679754832817873,0.779559674628142,-0.848154053253047,2.20766371888879,0.1,2
"factor(Year)2010",1.30036736964853,0.75556871800753,-0.18052010549133,2.78125484478839,0.1,2
"factor(Year)2011",0.695307294843465,0.757569597337524,-0.789501831720592,2.18011642140752,0.1,2
"factor(Year)2012",1.24546638394365,0.744815682922892,-0.214345529705822,2.70527829759312,0.1,2
"factor(Year)2013",1.73323875230242,0.852841791264807,0.061699556912773,3.40477794769207,0.1,2
"factor(Year)2014",0.744262737971582,0.769795137908431,-0.764508007802987,2.25303348374615,0.1,2
"factor(Year)2015",1.13176175526306,0.793342056299454,-0.42316010250482,2.68668361303093,0.1,2
"factor(Year)2016",0.590192412246888,0.758343945924154,-0.896134409658444,2.07651923415222,0.1,2
"factor(Year)2017",0.419140400631018,0.73080283207278,-1.0132068300315,1.85148763129354,0.1,2
"factor(Year)2018",1.13809013428489,0.73624108368566,-0.304915873677749,2.58109614224752,0.1,2
"factor(Year)2019",0.540248654091966,0.849539681814188,-1.12481852570146,2.20531583388539,0.1,2
"factor(Year)2021",0.479270668418445,0.74930720323129,-0.989344463271318,1.94788580010821,0.1,2
"factor(Year)2022",1.18286458400681,0.793733197675113,-0.372823896770226,2.73855306478384,0.1,2
"factor(Year)2023",1.53925105286573,0.787370254072755,-0.00396628761502327,3.08246839334648,0.1,2
"Pass",-0.0892809767549668,0.201466462709159,-0.484147987757601,0.305586034247668,0.1,2
"factor(Year)2003",0.917058587094592,0.855669520204717,-0.760022855175322,2.5941400293645,0.1,3
"factor(Year)2004",1.63534309640507,0.821099578333351,0.026017495150682,3.24466869765947,0.1,3
"factor(Year)2005",0.843560654808407,0.773124504727223,-0.671735530022316,2.35885683963913,0.1,3
"factor(Year)2006",1.44162217978211,0.798978666410536,-0.124347230798385,3.0075915903626,0.1,3
"factor(Year)2007",0.643487008350318,0.740571151273391,-0.808005776134893,2.09497979283553,0.1,3
"factor(Year)2008",0.603748042997728,0.744793050695768,-0.856019512301691,2.06351559829715,0.1,3
"factor(Year)2009",-0.00807372464954884,0.729598979413445,-1.43806144745708,1.42191399815798,0.1,3
"factor(Year)2010",0.756755912102373,0.765244671110202,-0.743096082634821,2.25660790683957,0.1,3
"factor(Year)2011",0.713093708083944,0.770767116268517,-0.797582080270145,2.22376949643803,0.1,3
"factor(Year)2012",1.04569843329363,0.767635325623342,-0.458839158188795,2.55023602477606,0.1,3
"factor(Year)2013",1.25811299268076,0.800203964803741,-0.310257958620726,2.82648394398225,0.1,3
"factor(Year)2014",1.63701789381593,0.779896151356293,0.108449525476202,3.16558626215567,0.1,3
"factor(Year)2015",1.18612718958739,0.797369557773325,-0.37668842601696,2.74894280519173,0.1,3
"factor(Year)2016",1.13705881191028,0.792570800472326,-0.416351412213557,2.69046903603412,0.1,3
"factor(Year)2017",1.72458240983961,0.798166356498965,0.160205097430082,3.28895972224914,0.1,3
"factor(Year)2018",1.75579414501159,0.797136151387946,0.19343599751635,3.31815229250684,0.1,3
"factor(Year)2019",0.662192997773807,0.816560083312356,-0.938235356731436,2.26262135227905,0.1,3
